Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1338171,1-Mar-19,California,Salinas,1000 block of E Laurel Dr,1,0,N/A
1338387,1-Mar-19,Tennessee,Hendersonville,100 block of Volunteer Dr,0,0,N/A
1338077,1-Mar-19,Kentucky,Paducah,Mayfield Rd and S 21st St,0,0,N/A
1338240,1-Mar-19,Kentucky,Louisville,4300 block of Stoltz Ct,1,0,N/A
1337849,1-Mar-19,Tennessee,Nashville,111 Oldham St,1,0,N/A
1338534,1-Mar-19,Ohio,Mansfield,1293 Hickory Lane,0,1,N/A
1338050,1-Mar-19,Pennsylvania,Braddock,Hawkins Village,0,0,N/A
1338253,1-Mar-19,Massachusetts,Holyoke,291 Elm St,0,0,N/A
1339730,1-Mar-19,Pennsylvania,Allentown,700 block of Birch St,0,1,N/A
1338019,1-Mar-19,Pennsylvania,Monessen,Summit Ave,0,0,N/A
1338494,1-Mar-19,Maryland,Odenton,400 block of Holiday St,0,0,N/A
1342987,1-Mar-19,Georgia,Atlanta,6000 N Terminal Pkwy,0,0,N/A
1338399,1-Mar-19,Maryland,Owings Mills,10000 block of Dolfield Rd,0,0,N/A
1340484,1-Mar-19,Arkansas,Hot Springs National Park (Hot Springs),3630 Central Ave,0,0,N/A
1339612,1-Mar-19,Ohio,Youngstown,W Boston Ave and Idlewood Ave,0,0,N/A
1339588,1-Mar-19,Ohio,Toledo,30 block of W Central Ave,0,0,N/A
1338579,1-Mar-19,Michigan,Saginaw,2725 Weiss St,1,0,N/A
1343239,1-Mar-19,Iowa,Cedar Rapids,300 block of 15th St SE,0,0,N/A
1338999,1-Mar-19,Missouri,Harrisburg,12000 block of Bethlehem Rd,0,0,N/A
1353113,1-Mar-19,Oklahoma,Oklahoma City,901 SE 67th St,0,1,N/A
1338221,1-Mar-19,Nevada,Reno,1855 Selmi Dr,0,1,N/A
1338632,1-Mar-19,Arkansas,Alma,1400 block of Sunnyside Rd,1,0,N/A
1338463,1-Mar-19,Ohio,Canton,1222 Whipple Ave NW,0,1,N/A
1376597,1-Mar-19,Illinois,Chicago,S Indiana Ave & E 49th St,0,0,N/A
1338700,1-Mar-19,Minnesota,Wyoming,I-35,0,0,N/A
1361952,1-Mar-19,Delaware,Milton,28000 block of Carpenter Rd,0,0,N/A
1338213,1-Mar-19,Maryland,Annapolis,1411 Cedar Park Rd,0,0,N/A
1340746,1-Mar-19,Massachusetts,Fitchburg,20 Wilson St,0,0,N/A
1338695,1-Mar-19,Ohio,Dayton,1200 block of Huffman Ave,0,1,N/A
1337932,28-Feb-19,West Virginia,Grafton,Knottsville Rd,0,0,N/A
1337125,28-Feb-19,Tennessee,Clarksville,800 block of Biglen Rd,0,0,N/A
1338618,28-Feb-19,Georgia,Albany,2600 Partidge Dr,0,0,N/A
1338084,28-Feb-19,Nebraska,Omaha,Veterans Dr and N 204th St,0,0,N/A
1338245,28-Feb-19,Massachusetts,Fitchburg,Main St and Prichard St,0,0,N/A
1337961,28-Feb-19,Michigan,Pontiac,900 Block of Dewey St,0,0,N/A
1337951,28-Feb-19,Michigan,Battle Creek,900 block of W Goguac St,0,0,N/A
1342948,28-Feb-19,Georgia,Macon,Mumford Rd,0,0,N/A
1337084,28-Feb-19,Indiana,Marion,903 Park Dr,0,1,N/A
1337644,28-Feb-19,Maryland,Baltimore,N/A,0,0,N/A
1337230,28-Feb-19,Kentucky,Louisville,9707 El Prado St,1,0,N/A
1337129,28-Feb-19,Indiana,Fort Wayne,3205 Queen St,0,0,N/A
1337779,28-Feb-19,Florida,Pompano Beach,I-95 and Atlantic Blvd,0,0,N/A
1338207,28-Feb-19,California,Merced,W Sandy Mush Rd and CA 59,0,0,N/A
1341593,28-Feb-19,Pennsylvania,York,100 block of S Queen St,0,0,N/A
1337477,28-Feb-19,Colorado,Lone Tree,8455 Park Meadows Center Dr,1,0,N/A
1339991,28-Feb-19,Illinois,Kankakee,500 block of S Schuyler Ave,0,0,N/A
1337948,28-Feb-19,Texas,Lubbock,706 78th St,1,0,N/A
1395484,28-Feb-19,Missouri,Diamond,Birch Dr,0,1,N/A
1337522,28-Feb-19,Vermont,Brattleboro,33 Oak St,0,0,N/A
1339924,28-Feb-19,New York,Johnson City,Grand Ave,0,0,N/A
1338680,28-Feb-19,Missouri,Independence,1109 S Arlington Ave,0,0,N/A
1337276,27-Feb-19,Minnesota,Saint Cloud,23rd Ave and 5th St N,0,0,N/A
1338532,27-Feb-19,Massachusetts,Boston,130 Heath St,0,0,N/A
1337989,27-Feb-19,Texas,Harlingen (Primera),Primera Rd and Hand Rd,0,0,N/A
1337017,27-Feb-19,Indiana,Indianapolis,6241 E Washington St,1,0,N/A
1341719,27-Feb-19,Ohio,Youngstown,Knollwood Ave,0,0,N/A
1517792,27-Feb-19,Tennessee,Bulls Gap,N/A,0,0,N/A
1338101,27-Feb-19,Virginia,Manassas,8386 Sudley Rd,0,0,N/A
1337861,27-Feb-19,New Jersey,Paterson,356 Hamilton Ave,0,0,N/A
1337106,27-Feb-19,Indiana,Fort Wayne,747 Â½ West Dewald St,0,0,N/A
1337030,27-Feb-19,Florida,Deltona,712 Charing Pl,0,0,N/A
1338355,27-Feb-19,North Carolina,Jacksonville,Sheffield Rd,0,0,N/A
1337798,27-Feb-19,Florida,Yulee,Claxton Rd,0,0,N/A
1336936,27-Feb-19,Pennsylvania,Lebanon,1036 Orchard Ave,1,0,N/A
1340376,27-Feb-19,Georgia,Winterville,300 block of Cherokee Rd,0,0,N/A
1336826,27-Feb-19,Illinois,Saint Charles,3N600 block of Bittersweet Rd,1,0,N/A
1338733,27-Feb-19,Texas,Beaumont,5800 block of Picadilly Ln,1,0,N/A
1338319,27-Feb-19,Florida,Jacksonville,E 21st St and Phoenix Ave,0,0,N/A
1337517,27-Feb-19,New Hampshire,Lebanon,45 Airport Rd,0,0,N/A
1337796,27-Feb-19,Florida,Jacksonville,10913 Pine Estates Rd E,0,0,N/A
1336189,27-Feb-19,Florida,West Palm Beach,7305 N Military Trl,0,2,N/A
1337672,27-Feb-19,Indiana,Indianapolis,2900 block of N Olney St,0,0,N/A
1338067,27-Feb-19,Louisiana,Lafayette,N/A,0,0,N/A
1337619,27-Feb-19,District of Columbia,Washington,900 block of Eastern Ave NE,0,0,N/A
1342805,27-Feb-19,New York,Ulster,10 Kiefer La,0,0,N/A
1336768,27-Feb-19,Ohio,Twinsburg,10084 Ravenna Rd,0,0,N/A
1341448,27-Feb-19,Massachusetts,Chicopee,563 Springfield St,0,0,N/A
1336727,27-Feb-19,Massachusetts,Springfield,155 Bay St,0,0,N/A
1336633,27-Feb-19,Massachusetts,Boston,Babson St and Mildred Ave,0,0,N/A
1336611,27-Feb-19,Arkansas,Fayetteville,1750 W Bedford Loop,0,1,N/A
1336163,27-Feb-19,Texas,Austin,1901 E Anderson Ln,0,1,N/A
1336516,26-Feb-19,Alabama,Auburn,500 block of Foster St,0,0,N/A
1336093,26-Feb-19,Florida,Ormond Beach,646 Hand Ave,0,0,N/A
1342694,26-Feb-19,Missouri,Fenton,Old Sugar Creek Rd,0,0,N/A
1335259,26-Feb-19,Alabama,Montgomery,225 Ann St,0,1,N/A
1337305,26-Feb-19,Louisiana,Eunice,200 block of Chataignier St,0,0,N/A
1336428,26-Feb-19,Wisconsin,La Crosse,1623 Johnson St,0,0,N/A
1337282,26-Feb-19,New York,Ogdensburg,608 Jersey Ave,0,0,N/A
1336388,26-Feb-19,Louisiana,Rayne,700 block of Rimmer Ave,0,0,N/A
1336378,26-Feb-19,Louisiana,New Orleans,6101 Chatham Dr,0,0,N/A
1336353,26-Feb-19,Tennessee,Johnson City,N Roan St,0,0,N/A
1336336,26-Feb-19,Virginia,Norfolk,1425 W 49th St,0,0,N/A
1335557,26-Feb-19,Kentucky,Elizabethtown,421 W Poplar St,0,1,N/A
1336334,26-Feb-19,South Carolina,Orangeburg,Belleville Rd,0,0,N/A
1336318,26-Feb-19,South Carolina,Myrtle Beach,520 N Ocean Blvd,0,0,N/A
1337194,26-Feb-19,New York,Buffalo,Hewitt Ave,0,0,N/A
1335594,26-Feb-19,South Carolina,Huger,Waterfowl Ln,1,0,N/A
1337914,26-Feb-19,Illinois,Freeport,S State Ave and E Winneshiek St,0,0,N/A
1336129,26-Feb-19,Florida,Tallahassee,522 Silver Slipper Ln,0,0,N/A
1335366,26-Feb-19,Florida,Cape Coral,Diplomat Pkwy,0,0,N/A
1337094,26-Feb-19,Florida,Fort Walton Beach,Racetrack Rd,0,0,N/A
1335349,26-Feb-19,New York,Rose,N/A,0,0,N/A
1336042,26-Feb-19,California,San Diego,6358 Budlong Lake Ave,2,0,N/A
1339411,26-Feb-19,Pennsylvania,Carlisle,W Trindle Rd,0,0,N/A
1335527,26-Feb-19,Maryland,Brooklyn (Brooklyn Park),Chatham Rd and W 11th Ave,0,0,N/A
1336580,26-Feb-19,Washington,Kennewick,100 block of E Second Ave,0,0,N/A
1336740,26-Feb-19,Texas,Abilene,2400 block of Glendale Dr,0,0,N/A
1337515,26-Feb-19,Georgia,Macon,1321 Allen Rd,0,0,N/A
1336626,26-Feb-19,Oregon,Reedsport,Hawthorne Ave,0,1,N/A
1337449,26-Feb-19,California,Victorville,14045 Topaz Rd,0,0,N/A
1337413,25-Feb-19,Missouri,Jefferson City,300 block of W Ashley St,0,0,N/A
1341966,25-Feb-19,Connecticut,Waterbury,200 Buckingham St,0,0,N/A
1338044,25-Feb-19,Louisiana,New Orleans,300 block of Bourbon St,0,0,N/A
1339522,25-Feb-19,Indiana,Hebron,200 W Co Rd 700 S,1,1,N/A
1335646,25-Feb-19,Missouri,Saint Louis (Maplewood),7400 block of Commonwealth Ave,0,0,N/A
1334955,25-Feb-19,Georgia,Macon,Greenbriar Rd,0,0,N/A
1335537,25-Feb-19,Illinois,Rockford,1316 Sherman Ave,0,0,N/A
1335487,25-Feb-19,Massachusetts,Worcester,Chilmark St,0,0,N/A
1575748,25-Feb-19,New York,Buffalo,East Woodlawn Avenue and Moselle Street,0,0,N/A
1335471,25-Feb-19,Virginia,Locust Grove,7000 block of Embrey Dr,0,1,N/A
1335772,25-Feb-19,Massachusetts,Littleton,Green Needles Rd,0,0,N/A
1335670,25-Feb-19,Indiana,Fort Wayne,7001 Coldwater Rd,0,0,N/A
1373924,25-Feb-19,Pennsylvania,Mount Morris,Mt Morris Rd,0,0,N/A
1336916,25-Feb-19,New Jersey,Burlington (Burlington Township),Salem Rd and Campus Dr,0,0,N/A
1340033,25-Feb-19,Illinois,Kankakee,600 block of W Station St,0,0,N/A
1342127,25-Feb-19,Georgia,Athens,Epps Bridge Pkwy,0,0,N/A
1335937,25-Feb-19,New York,Brooklyn,Atlantic Ave,0,0,N/A
1337546,25-Feb-19,Texas,Houston,300 block of York St,0,0,N/A
1335610,25-Feb-19,Colorado,Denver,1200 block of Galapago St,1,0,N/A
1336689,25-Feb-19,Massachusetts,Cambridge,1493 Cambridge St,0,0,N/A
1337452,25-Feb-19,Texas,Denton,800 block of W Eagle Dr,0,0,N/A
1334664,24-Feb-19,Connecticut,Waterbury,W Main St,0,0,N/A
1334174,24-Feb-19,South Carolina,Simpsonville,N/A,0,0,N/A
1341170,24-Feb-19,Alabama,Gadsden,3200 block of Forrest Ave,0,0,N/A
1334916,24-Feb-19,Connecticut,Stamford,Finney Ln,0,0,N/A
1334329,24-Feb-19,Massachusetts,West Springfield,80 Ohio Ave,0,0,N/A
1334735,24-Feb-19,Virginia,Roanoke,2607 Cove Rd NW,1,0,N/A
1344143,24-Feb-19,Kentucky,Paducah,2409 Clarks River Rd,0,0,N/A
1335179,24-Feb-19,Maryland,Glen Burnie,7960 Baltimore Annapolis Blvd,0,0,N/A
1334613,24-Feb-19,Ohio,Cambridge,Madison Ave,0,0,N/A
1336000,24-Feb-19,Pennsylvania,Breinigsville,8400 Industrial Blvd,1,0,N/A
1334678,24-Feb-19,Massachusetts,Dartmouth,N/A,0,1,N/A
1333943,24-Feb-19,Maryland,Baltimore,5600 block of The Alameda,0,0,N/A
1361948,24-Feb-19,Maryland,White Plains,Atlantis Ln,0,0,N/A
1335142,24-Feb-19,Ohio,Akron,100 block of Dawes Ave,0,0,N/A
1348442,24-Feb-19,Tennessee,Chattanooga,1400 block of Cowart St,0,0,N/A
1334391,24-Feb-19,Colorado,Pueblo,1300 block of E 8th St,0,0,N/A
1334358,23-Feb-19,North Carolina,Burlington,N Mebane St and Webb Ave,0,0,N/A
1334404,23-Feb-19,Arizona,Casa Grande,900 block of N Colorado St,1,0,N/A
1347258,23-Feb-19,Connecticut,Waterbury,162 Willow St,0,0,N/A
1334301,23-Feb-19,California,Chico,316 W 2nd St,0,1,N/A
1335012,23-Feb-19,Michigan,Battle Creek,500 block of Surby Ave,0,0,N/A
1335674,23-Feb-19,South Carolina,Rock Hill,Deas St,0,0,N/A
1334042,23-Feb-19,Florida,Port Richey,10300 County Lake Dr,1,0,N/A
1334187,23-Feb-19,South Carolina,Myrtle Beach,3300 block of Ocean Blvd,0,0,N/A
1333522,23-Feb-19,Tennessee,Clarksville,1900 block of Batts Ln,1,0,N/A
1335419,23-Feb-19,Florida,Ocala,244 Marion Oaks Dr,0,0,N/A
1335380,23-Feb-19,Louisiana,New Iberia,Mississippi St and Shot St,0,1,N/A
1334752,23-Feb-19,Ohio,Sandusky,Johnson St and Hayes Ave,0,0,N/A
1335373,23-Feb-19,Florida,Bonita Springs,US 41,0,0,N/A
1335335,23-Feb-19,Ohio,Clyde,W McPherson Hwy,0,0,N/A
1334615,23-Feb-19,Indiana,Lafayette,3637 Braddock Dr,0,1,N/A
1384700,23-Feb-19,Connecticut,Prospect,Waterbury Rd,0,0,N/A
1333941,23-Feb-19,Maryland,Baltimore,200 block of N Smallwood St,0,0,N/A
1335941,23-Feb-19,Delaware,Seaford,20300 block of Wesley Church Rd,0,0,N/A
1333882,23-Feb-19,Michigan,Detroit,7 Mile Rd and Burgess Rd,0,0,N/A
1335396,23-Feb-19,Louisiana,Monroe,1600 block of Booth St,1,0,N/A
1333868,22-Feb-19,Washington,Suquamish,7000 block of NE Tundra Way,1,0,N/A
1332610,22-Feb-19,Ohio,Reynoldsburg,7050 Wind River Dr,0,2,N/A
1333595,22-Feb-19,New York,New York (Manhattan),W 123rd St,0,0,N/A
1333640,22-Feb-19,Florida,Tallahassee,5900 block of Blountstown Hwy,0,0,N/A
1342522,22-Feb-19,Maryland,Eden,Backbone Rd,0,0,N/A
1351303,22-Feb-19,Mississippi,Kosciusko,Aponaug Rd,0,0,N/A
1333456,22-Feb-19,Delaware,Frederica,200 block of Market St,0,0,N/A
1333427,22-Feb-19,District of Columbia,Washington,1300 block of H St NE,0,0,N/A
1334828,22-Feb-19,Kentucky,Glasgow,E Main St,0,0,N/A
1335428,22-Feb-19,Florida,Orlando,900 block of Islander Ave,0,0,N/A
1332760,22-Feb-19,Pennsylvania,Allentown,749 N Krocks Rd,0,0,N/A
1332733,22-Feb-19,Maryland,Baltimore,N/A,0,0,N/A
1334288,22-Feb-19,California,Gardena,1400 block of 146th St,1,0,N/A
1334644,22-Feb-19,Indiana,Crown Point,1500 S Main St,0,0,N/A
1334749,22-Feb-19,Ohio,Fremont,Napleon St and Lynn St,0,0,N/A
1334596,22-Feb-19,Maryland,Baltimore,4400 block of Belair Rd,0,0,N/A
1333175,22-Feb-19,Oklahoma,Oklahoma City,5300 NW 50th St,0,0,N/A
1335161,22-Feb-19,Delaware,Dover,55 Loockerman Plaza,0,0,N/A
1335062,22-Feb-19,Minnesota,Austin,1100 block of 2nd Ave SW,0,0,N/A
1402215,21-Feb-19,Iowa,Dubuque,1600 block of Main Street,0,0,N/A
1333690,21-Feb-19,Florida,Gainesville,3101 NE 15th St,0,0,N/A
1332228,21-Feb-19,Florida,The Villages,716 N US-441,0,0,N/A
1332018,21-Feb-19,Ohio,Elyria,127 Tedman Ct,0,0,N/A
1334026,21-Feb-19,New Jersey,Cliffside Park,Park Ave and Anderson Ave,0,0,N/A
1332158,21-Feb-19,Florida,Port Richey,Hayward Ln,0,0,N/A
1338012,21-Feb-19,Pennsylvania,Chester,1300 block of Martin Luther King Mall,0,0,N/A
1332097,21-Feb-19,Oklahoma,Oklahoma City,NW 63rd St and N Sara Rd,0,0,N/A
1337963,21-Feb-19,Texas,Pearland,2500 block of S Grand Blvd,0,0,N/A
1332586,21-Feb-19,Pennsylvania,Pittsburgh,300 block of Penfort St,0,0,N/A
1333259,21-Feb-19,Oregon,Prineville,3444 SE Umatilla Loop,3,0,N/A
1334034,21-Feb-19,Indiana,Columbus,Second St and Central Ave,0,0,N/A
1332507,21-Feb-19,Kentucky,Elizabethtown,600 N Miles St,2,2,N/A
1467500,21-Feb-19,Kentucky,Frankfort,Landings Dr,0,0,N/A
1332439,21-Feb-19,Wisconsin,Caledonia,I-94 and County Hwy G,0,0,N/A
1332551,21-Feb-19,New Jersey,Newark,403 S Orange Ave,0,0,N/A
1334695,21-Feb-19,Indiana,Terre Haute,Schaal Ave and Rose Ave,0,2,N/A
1332425,21-Feb-19,Texas,Houston,10600 Beechnut St,0,1,N/A
1333303,21-Feb-19,Illinois,Evanston,2400 block of Main St,0,0,N/A
1332340,21-Feb-19,Mississippi,Pass Christian,Edwin Ladner Rd,0,0,N/A
1331707,21-Feb-19,Delaware,Seaford,300 block of N Pine St,0,0,N/A
1340777,21-Feb-19,Ohio,Middletown,3400 block of Vannest Ave,0,0,N/A
1333257,21-Feb-19,Oregon,Beaverton (Aloha),SW Farmington Rd and 192nd Ave,0,0,N/A
1332437,21-Feb-19,Wisconsin,Racine,21st and Memorial,0,0,N/A
1333045,21-Feb-19,Georgia,Hahira,N Church St,0,0,N/A
1332767,21-Feb-19,Pennsylvania,Morrisville,1475 Old Bristol Pk,0,1,N/A
1332990,21-Feb-19,Alabama,Satsuma,100 block of Northgate Dr,1,0,N/A
1333179,21-Feb-19,Mississippi,Brookhaven,614 E Chickasaw St,0,0,N/A
1333148,20-Feb-19,Connecticut,Waterbury,Oak St and Walnut St,0,0,N/A
1333741,20-Feb-19,New York,Liverpool,816 Oswego St,0,0,N/A
1332200,20-Feb-19,Connecticut,Bridgeport,Central Ave,0,0,N/A
1333680,20-Feb-19,New York,East Islip,E Main St,0,0,N/A
1332073,20-Feb-19,Colorado,Denver,6900 E Evans Ave,1,1,N/A
1332100,20-Feb-19,Kentucky,Mayfield,Central Ave,0,0,N/A
1336274,20-Feb-19,Iowa,Des Moines,1300 block of E Madison Ave,0,0,N/A
1331052,20-Feb-19,Kentucky,Louisville,602 Prairie Dr,0,1,N/A
1337956,20-Feb-19,Illinois,Rockford,6400 block of Newburg Road,0,0,N/A
1331601,20-Feb-19,Massachusetts,Dartmouth,Gibson Terrace,0,0,N/A
1571874,20-Feb-19,Kentucky,Louisville,1130 W Chestnut St,0,0,N/A
1331044,20-Feb-19,Louisiana,Morgan City,Dale St,0,0,N/A
1332181,20-Feb-19,Tennessee,Covington,529 N College St,0,4,N/A
1331660,20-Feb-19,Tennessee,Chattanooga,640 Morrison Springs Rd,0,0,N/A
1331639,20-Feb-19,Connecticut,Putnam,155 Church St,0,0,N/A
1331622,20-Feb-19,Nevada,North Las Vegas,3200 W Alexander Rd,0,0,N/A
1332909,20-Feb-19,Iowa,Des Moines,4301 College Ave,0,0,N/A
1340619,19-Feb-19,Washington,Spokane (Spokane Valley),12200 block of E Sprague Ave,0,0,N/A
1331312,19-Feb-19,Arkansas,Fort Smith,Mussett Rd and Newlon Rd,0,1,N/A
1331363,19-Feb-19,Tennessee,Memphis,Madison Ave,0,1,N/A
1454958,19-Feb-19,Kansas,Wichita,2100 block of N Woodrow St,0,0,N/A
1331327,19-Feb-19,Ohio,Cleveland,E 137th St and Livingston Rd,0,0,N/A
1331316,19-Feb-19,Texas,San Antonio,7600 block of Braes Stage,0,1,N/A
1330678,19-Feb-19,Arkansas,Fort Smith,500 block of N 40th St,0,0,N/A
1331298,19-Feb-19,Mississippi,Horn Lake,4028 Goodman Rd W,1,0,N/A
1331276,19-Feb-19,Alabama,Mobile (Chickasaw),510 N Craft Hwy,0,0,N/A
1331642,19-Feb-19,Connecticut,Waterbury,Easton Ave,0,0,N/A
1330581,19-Feb-19,Alabama,Albertville,Phillipson Dr,0,0,N/A
1330530,19-Feb-19,North Carolina,Charlotte,8900 Park Rd,0,0,N/A
1330470,19-Feb-19,South Carolina,North Charleston,4920 Centre Pointe Dr,0,0,N/A
1331029,19-Feb-19,Louisiana,Shreveport,904 Bartlett Dr,0,1,N/A
1332680,19-Feb-19,Colorado,Pueblo,Lake Ave,0,0,N/A
1332626,19-Feb-19,Ohio,Dayton,N Upland Ave,0,0,N/A
1330989,19-Feb-19,Pennsylvania,Lancaster,800 block of E Chestnut St,0,1,N/A
1331456,19-Feb-19,Minnesota,Saint Paul (Maplewood),1700 block of Larpenteur Ave E,0,1,N/A
1330491,19-Feb-19,South Carolina,North Charleston,Garrett Ave,0,1,N/A
1332492,19-Feb-19,Maryland,Hagerstown,600 block of George St,0,0,N/A
1331653,19-Feb-19,Texas,Mesquite,3300 Poteet Dr,0,0,N/A
1331599,19-Feb-19,New Hampshire,Manchester,347 Second St,0,0,N/A
1331046,19-Feb-19,Louisiana,Marrero,429 Ames Blvd,0,0,N/A
1330799,19-Feb-19,Ohio,Steubenville,420 N 4th St,0,0,N/A
1330539,18-Feb-19,New York,Greene,45 Genesee Street,0,0,N/A
1329834,18-Feb-19,Ohio,Franklin,952 Franklin Commons Dr,0,1,N/A
1331341,18-Feb-19,Arkansas,Hot Springs National Park (Hot Springs),620 Meeks Loop,0,0,N/A
1331340,18-Feb-19,Arkansas,Hot Springs National Park (Hot Springs),105 Portia Terrace,0,0,N/A
1330868,18-Feb-19,Texas,Houston,1401 Redford St,1,0,N/A
1329892,18-Feb-19,Pennsylvania,Wilkes Barre,56 Lockhart St,0,0,N/A
1329473,18-Feb-19,Kentucky,Hopkinsville,North Dr and Sanderson Dr,0,1,N/A
1330550,18-Feb-19,North Carolina,Bayboro,1402 Lynchs Beach Loop Rd,0,0,N/A
1329567,18-Feb-19,Texas,Sugar Land,1215 Pendergrass Trail,2,0,N/A
1337892,18-Feb-19,Pennsylvania,Johnstown,1753 Lyter Dr,0,0,N/A
1330011,18-Feb-19,Florida,Boca Raton,22000 block of 57th Cir,2,0,N/A
1329655,18-Feb-19,Texas,Round Rock,650 Louis Henna Blvd,1,1,N/A
1330307,18-Feb-19,Ohio,Akron,Newton St,0,0,N/A
1330285,18-Feb-19,Florida,Cape Coral,2033 NW 4th St,0,0,N/A
1330334,18-Feb-19,Florida,Ocala,Baseline Rd and SE Maricamp Rd,0,0,N/A
1329476,18-Feb-19,Florida,Miami,NW 3rd Ave and NW 14th St,1,0,N/A
1342097,18-Feb-19,South Carolina,Myrtle Beach,4300 block of Appaloosa Dr,0,0,N/A
1329550,18-Feb-19,District of Columbia,Washington,1600 block of Lincoln Rd NE,0,0,N/A
1330344,18-Feb-19,Pennsylvania,Lewisberry,738 W Front St,0,0,N/A
1330210,18-Feb-19,Illinois,Chicago,1000 block of S Desplaines St,1,0,N/A
1330139,18-Feb-19,Texas,Grand Prairie,2500 block of E Main St,0,0,N/A
1330089,18-Feb-19,New Hampshire,Manchester,698 Auburn St,0,0,N/A
1329238,17-Feb-19,Tennessee,Tazewell,Lone Mountain Rd and Leffew Ln,1,0,N/A
1330681,17-Feb-19,New Jersey,Trenton,Stuyvesant Ave,0,0,N/A
1330658,17-Feb-19,Arkansas,Hot Springs National Park (Hot Springs),3910 Central Ave,0,1,N/A
1329820,17-Feb-19,North Carolina,Asheville,Lexington Ave,0,0,N/A
1330578,17-Feb-19,Tennessee,Johnson City,Tweetsie Trail,0,0,N/A
1329735,17-Feb-19,Alabama,Gadsden,1100 block of West Meighan Blvd,0,0,N/A
1329663,17-Feb-19,North Carolina,High Point,1804 Franklin Ave,0,0,N/A
1329084,17-Feb-19,Louisiana,New Orleans,Freret St and Martin Luther King Jr,1,2,N/A
