Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured
1438034,1-Jul-19,New Hampshire,Newport,105 Springfield Rd,0,0
1436291,1-Jul-19,Colorado,Denver,1000 block of Lincoln St,1,0
1436811,1-Jul-19,Ohio,Cleveland,3800 block of E 186th St,0,1
1437784,1-Jul-19,District of Columbia,Washington,800 block of Chesapeake St SE,0,0
1438701,1-Jul-19,Minnesota,Waite Park,3rd St NE and Waite Ave NE,0,0
1437757,1-Jul-19,Florida,Pembroke Pines,SW 146th Terrace and Ninth St,0,0
1437631,1-Jul-19,California,Ventura,2200 block of Thompson Blvd,0,0
1437547,1-Jul-19,California,Bakersfield,3220 Stine Rd,0,0
1436652,1-Jul-19,Maine,Georgetown,Bay Point Rd,1,0
1438492,1-Jul-19,Illinois,Dekalb,Roosevelt Ct and 7th St,0,0
1438487,1-Jul-19,Massachusetts,Fall River,400 block of Buffinton St,0,0
1436401,1-Jul-19,Virginia,Arlington,1000 S Hayes Ave,1,0
1437990,1-Jul-19,Georgia,Macon,3705 Irwinton Rd,1,0
1438392,1-Jul-19,Indiana,Bloomington,2851 N Old State Rd 37,1,0
1440616,1-Jul-19,Illinois,Chicago,1200 block of W Lunt Ave,0,0
1437137,1-Jul-19,Pennsylvania,Blairsville,1085 Rte 22 Hwy W,0,1
1438705,1-Jul-19,New Jersey,Manchester Township (Manchester),Cambridge Cir,1,0
1439343,1-Jul-19,South Carolina,Heath Springs,4699 Kickturn Rd,0,0
1443080,1-Jul-19,Florida,West Palm Beach,205 N Dixie Hwy,0,0
1441312,1-Jul-19,Illinois,Kankakee,N Park Ave and E Birch St,0,0
1443039,1-Jul-19,Delaware,Wilmington,600 block of W 5th St,0,0
1437022,1-Jul-19,Louisiana,Monroe,814 Barnes Rd,0,0
1440956,1-Jul-19,Massachusetts,Attleboro,740 S Main St,0,0
1436099,30-Jun-19,Michigan,Traverse City,263 W Grandview Pkwy,2,0
1436825,30-Jun-19,Texas,Holland (Sparks),El Rancho Dr and N McCarran Blvd,0,0
1436803,30-Jun-19,New York,Brooklyn,1243 Surf Ave,0,0
1436785,30-Jun-19,Nebraska,Beatrice,1800 Scott St,0,0
1436736,30-Jun-19,New York,Albany,1st St,0,0
1435894,30-Jun-19,Kentucky,Stanton,118 W College Ave,0,1
1436666,30-Jun-19,Vermont,Putney,Kimball Hill Rd and Main St,0,0
1435910,30-Jun-19,North Carolina,Winston Salem (Winston-salem),321 E Polo Rd,0,0
1439484,30-Jun-19,Massachusetts,Chicopee,786 Memorial Dr,0,0
1436621,30-Jun-19,West Virginia,Glen Jean,US 19,0,0
1439903,30-Jun-19,Iowa,Muscatine,1600 block of Isett Ave,0,0
1436545,30-Jun-19,California,Yucaipa,12700 block of California St,0,5
1435738,30-Jun-19,Illinois,East Saint Louis,8301 State St,1,0
1437471,30-Jun-19,West Virginia,Mill Creek,Adolph Rd,0,1
1489133,30-Jun-19,Pennsylvania,Erie,700 block of Tacoma Rd,0,0
1443129,30-Jun-19,Florida,Miramar Beach,Scenic Gulf Dr,0,0
1437247,30-Jun-19,New Mexico,Albuquerque,2nd St NW and Candelaria Rd NW,1,0
1439984,30-Jun-19,South Carolina,Berkeley (county),N/A,0,1
1438143,30-Jun-19,Florida,Fruitland Park,Micro Racetrack Rd,0,0
1437105,30-Jun-19,Maryland,Baltimore,1000 block of Leadenhall St,0,0
1438868,30-Jun-19,Wyoming,Casper,N/A,0,0
1441153,30-Jun-19,Alabama,Dothan,512 N Foster St,0,0
1436564,29-Jun-19,Virginia,Danville,3215 Riverside Dr,0,1
1437825,29-Jun-19,Wisconsin,Eau Claire,3rd St,0,0
1437748,29-Jun-19,Florida,Miami,N/A,0,0
1436773,29-Jun-19,Wisconsin,Kenosha,3900 block of 31st Ave,0,0
1436771,29-Jun-19,Wisconsin,Kenosha,2712 52nd St,0,0
1435191,29-Jun-19,Kentucky,Owensboro,200 block of Byron Ct,0,1
1435794,29-Jun-19,New Jersey,Fairview,4th St,1,0
1435843,29-Jun-19,Kentucky,Burlington,3000 block of Sundance Blvd,1,0
1436581,29-Jun-19,Virginia,Martinsville,5200 Chatham Rd,0,0
1435563,29-Jun-19,Wisconsin,Milwaukee,4500 block of W Wright St,1,1
1438505,29-Jun-19,North Carolina,Red Springs,E 3rd Ave,0,0
1436449,29-Jun-19,Georgia,Rossville,819 Park City Rd,0,0
1436442,29-Jun-19,North Carolina,Winnabow,Lee Buck Rd,2,0
1436213,29-Jun-19,Florida,Gainesville,SW 20th Ave,0,0
1438874,29-Jun-19,Idaho,Twin Falls,400 Block of Diamond Ave,0,0
1436159,29-Jun-19,Vermont,Brandon,Conway Terrace,0,0
1440191,29-Jun-19,Oklahoma,Oklahoma City,400 Vermont Ave,0,0
1503439,29-Jun-19,Texas,Bryan,College Main St,0,0
1434737,28-Jun-19,Massachusetts,Brockton,133 N Main St,0,0
1437889,28-Jun-19,Michigan,Traverse City,E Lakeview Hills Rd,0,0
1436948,28-Jun-19,Kentucky,Glendale,50 block of Glendale Hodgenville Rd W,0,0
1442621,28-Jun-19,Illinois,Evanston,1740 Orrington Ave,0,0
1437702,28-Jun-19,Illinois,Evanston,1000 block of Garnett St,0,0
1434727,28-Jun-19,Minnesota,Saint Paul,1000 block of Suburban Ave,1,0
1434583,28-Jun-19,Kansas,Wichita,S Broadway and E 58th St S,0,0
1436710,28-Jun-19,Washington,Seattle,9200 block of Rainier Ave S,0,0
1435930,28-Jun-19,New York,Buffalo,253 Carl St,0,0
1434525,28-Jun-19,Indiana,West Lafayette,3512 Bethel Dr,0,0
1435893,28-Jun-19,Illinois,Freeport,E Wyandotte St and S Ottawa Ave,0,0
1434529,28-Jun-19,Maryland,Baltimore,1200 block of Bayard St,1,1
1435164,28-Jun-19,Tennessee,Nashville,2425 Atrium Way,0,0
1438535,28-Jun-19,Tennessee,Kingsport,Skyland Dr,0,0
1438476,28-Jun-19,Wyoming,Casper,US Hwy 26,0,0
1435171,28-Jun-19,Tennessee,Nashville,Perkins St,0,1
1434747,28-Jun-19,Missouri,Columbia,404 N Keene St,0,0
1436460,28-Jun-19,Indiana,Bloomington,1800 N Walnut St,0,0
1434868,28-Jun-19,Oregon,Mcminnville,3800 block of NE Colson St,1,0
1434593,28-Jun-19,Iowa,Des Moines,1720 22nd St,1,1
1436843,28-Jun-19,Arizona,Overgaard,2100 block of W Woods Dr,1,0
2381825,28-Jun-19,Ohio,Bethel,2540 Swings Corner Point Isabel Rd,1,0
1438166,28-Jun-19,Georgia,Macon,Monroe St and Fourth Ave,0,0
1435576,28-Jun-19,Oregon,Prineville,NE 3rd St and Garner St,0,0
1435188,28-Jun-19,Pennsylvania,Reeders,N/A,1,0
1458128,28-Jun-19,Mississippi,Tupelo,S Canal St,0,0
1437033,28-Jun-19,Minnesota,Mankato,N/A,0,0
1436144,28-Jun-19,Massachusetts,Boston,82 George St,0,0
1436147,28-Jun-19,Massachusetts,Boston,486 Blue Hill Ave,0,0
1435329,27-Jun-19,New York,Staten Island,John St,0,0
1434701,27-Jun-19,Massachusetts,Boston,290 William McClellan Hwy,0,0
1436769,27-Jun-19,Arkansas,Hot Springs National Park (Hot Springs),305 Malvern Ave,0,0
1436772,27-Jun-19,Arkansas,Hot Springs National Park (Hot Springs),431 3rd St,0,0
1434442,27-Jun-19,New Jersey,Newark,200 block of Garside St,0,0
1434433,27-Jun-19,South Carolina,Seneca,1417 Sandifer Blvd,0,0
1434154,27-Jun-19,Florida,North Port,4451 Aidan Ln,0,1
1434358,27-Jun-19,Texas,Port Arthur,3600 block of Normandy Ave,0,0
1433522,27-Jun-19,Kentucky,Bowling Green,4000 block of Louisville Rd,0,0
1435082,27-Jun-19,Maryland,Hagerstown,424 N Locust St,0,1
1434857,27-Jun-19,Nevada,Henderson,600 block of Monument Point St,1,0
1437269,27-Jun-19,Indiana,Crown Point,N/A,0,1
1434232,27-Jun-19,California,Hanford,800 block of South Phillips Ave,0,0
1433529,27-Jun-19,Florida,Springfield,Bob Little Rd,1,0
1434465,27-Jun-19,Ohio,Beachwood,26300 Cedar Rd,0,0
1433116,27-Jun-19,New Mexico,Albuquerque,200 block of Quetzal Rd,1,2
1435707,27-Jun-19,Indiana,Marion,1400 block of S Adams St,0,1
1500695,27-Jun-19,Florida,West Palm Beach,1200 Block of N Sapodilla Ave,0,1
1434122,27-Jun-19,Maryland,Baltimore,400 block of E Baltimore St,0,0
1434120,27-Jun-19,Maryland,Baltimore,5600 block of the Alameda,0,0
1438120,27-Jun-19,Maryland,Owings,Honeysuckle Ln and Solomons Island Rd N,0,0
1434004,27-Jun-19,Mississippi,Tupelo,N Joann St,0,0
1434003,27-Jun-19,Mississippi,Tupelo,Crabapple Dr,0,0
1434652,27-Jun-19,Michigan,Battle Creek,700 block of N Washington Ave,0,0
1433814,26-Jun-19,Missouri,Cape Girardeau,1126 N Sprigg St,0,0
1432690,26-Jun-19,South Carolina,West Columbia,Edmund Hwy,0,0
1433627,26-Jun-19,Pennsylvania,Kingston,Market St and Wyoming Ave,0,0
1432619,26-Jun-19,West Virginia,Covel,Gooney Otter Hollow Rd,0,1
1434383,26-Jun-19,Louisiana,La Place (Laplace),Belle Terre Blvd,0,0
1434342,26-Jun-19,Georgia,Tifton,300 block of Poplar St,0,0
1432679,26-Jun-19,Kentucky,Lexington,351 Foreman Ave,0,1
1452882,26-Jun-19,Iowa,Davenport,600 block of E 8th St,0,0
1433550,26-Jun-19,Florida,Palm Coast,Seven Wonders Trail,0,0
1433025,26-Jun-19,Illinois,Chicago,W 54th St and S Morgan St,0,0
1434109,26-Jun-19,Delaware,Harrington,7250 Milford Harrington Hwy,0,0
1432914,26-Jun-19,Nebraska,Hastings,1011 Hill St,1,1
1432857,26-Jun-19,North Dakota,Jamestown,500 block of 4th Ave SE,0,0
1433877,26-Jun-19,Nebraska,Lincoln,N 31st St and Kleckner Ct,0,0
1432852,26-Jun-19,Massachusetts,Boston,Magazine St and Kemble St,0,0
1432791,26-Jun-19,North Carolina,Salisbury,500 block of Cedar St,0,0
1431436,25-Jun-19,Virginia,Norfolk,2100 block of Keller Ave,1,1
1431660,25-Jun-19,New York,North Tonawanda,216 Payne Ave,0,0
1432147,25-Jun-19,Kentucky,Danville,29 JE Woods Dr,0,1
1434286,25-Jun-19,Iowa,Burlington,West Ave and Plane St,0,0
1432639,25-Jun-19,Louisiana,Welsh,112 S Adams St,0,0
1434069,25-Jun-19,Louisiana,Bunkie,S Louisiana Ave and Keller St,0,0
1447037,25-Jun-19,Connecticut,Waterbury,Porter St and Charles St,0,0
1432539,25-Jun-19,Ohio,Youngstown,300 block of Emery Ave,0,0
1433589,25-Jun-19,Pennsylvania,Bolivar,Market St,0,0
1434403,25-Jun-19,West Virginia,Fairmont,1325 Locust Ave,0,0
1432421,25-Jun-19,Ohio,Cleveland,17600 block of S Miles Rd,1,0
1432320,25-Jun-19,Pennsylvania,York,200 block of Liberty Ct,0,0
1434330,25-Jun-19,Georgia,Macon,1211 Maynard St,0,0
1432114,25-Jun-19,Mississippi,Holly Springs,833 West St,1,0
1434221,25-Jun-19,California,Bakersfield,600 block of Mint St,0,0
1432066,25-Jun-19,New Jersey,Andover,N/A,0,0
1430829,25-Jun-19,Pennsylvania,Crescent,Starr Rd,1,0
1432974,25-Jun-19,Delaware,Dover,50 block of N Kirkwood St,0,0
1431877,25-Jun-19,Ohio,Dayton,Harvard Blvd and Shaftesbury Rd,0,1
1432926,25-Jun-19,New Jersey,Newark,Nevada St and W Kinney St,0,0
1434035,25-Jun-19,Arkansas,Fort Smith,1500 block of N 49th St,0,0
1434033,25-Jun-19,Arkansas,Hot Springs National Park (Hot Springs),114 Rockcress Terrace,0,0
1434025,25-Jun-19,Arkansas,Jonesboro,Gee St,0,0
1431832,25-Jun-19,South Dakota,Watertown,3500 block of 9th Ave SE,0,0
1431758,25-Jun-19,Oklahoma,Dewey,US-75 and W 1300 Rd,0,0
1432870,25-Jun-19,Massachusetts,Brockton,206 Pine St,0,1
1453920,25-Jun-19,Louisiana,Baton Rouge,500 W Garfield Ave,0,0
1432844,25-Jun-19,Massachusetts,Boston,811 Hyde Park Ave,0,0
1431731,25-Jun-19,Michigan,Cadillac,39 Rd and 30 3/4 Rd,0,0
1433811,24-Jun-19,Texas,Kountze,915 W Deer St,0,0
1432726,24-Jun-19,Kansas,Topeka,1300 block of SW Harrison,0,0
1432722,24-Jun-19,Kentucky,Corbin,KY 3436,0,1
1431601,24-Jun-19,South Carolina,North Augusta (Belvedere),119 Sanders Ave,0,0
1431581,24-Jun-19,Mississippi,Natchez,Ingram Cir,0,3
1430483,24-Jun-19,Illinois,Rockford,900 block of School St,0,0
1430101,24-Jun-19,Illinois,Kewanee,100 block of N Vine St,0,1
1433569,24-Jun-19,Arizona,Phoenix,W Southern Ave and S 13th Ave,1,0
1518801,24-Jun-19,Massachusetts,Boston,30 Mt. Pleasant Ave,0,0
1432045,24-Jun-19,Florida,Saint Augustine,525 FL-16,0,0
1430643,24-Jun-19,Kentucky,Lexington,Campsie Pl and N Martin Luther King Blvd,0,1
1435796,24-Jun-19,Illinois,Champaign,2400 block of N Neil St,0,0
1463949,24-Jun-19,Ohio,Warren,1708 Youngstown Rd SE,0,0
1431052,24-Jun-19,New York,Albany,3rd Ave and Elizabeth St,0,1
1430674,24-Jun-19,Ohio,Cleveland,3300 block of E 145th St,0,1
1429985,24-Jun-19,New Jersey,Paterson,42 Auburn St,0,0
1430969,24-Jun-19,Florida,Tarpon Springs,N/A,0,0
1430801,24-Jun-19,Maryland,Hagerstown,200 block of Suter Ave,0,1
1431993,24-Jun-19,Florida,Vero Beach,1600 block of SW 22nd Ave,0,0
1432985,24-Jun-19,Maryland,Baltimore,2100 block of Braddish Ave,0,0
1430458,24-Jun-19,Ohio,Dayton,1600 block of Bancroft,0,1
1434067,24-Jun-19,Louisiana,Thibodaux,1000 block of Talbot Ave,0,0
1434050,24-Jun-19,Louisiana,French Settlement,Frost Rd,0,0
1431771,24-Jun-19,North Carolina,Lumberton,E 20th St,0,0
1431541,24-Jun-19,California,San Bernardino,933 E Central Ave,1,0
1430359,24-Jun-19,Massachusetts,Boston,10 Penhallow St,1,0
1432793,24-Jun-19,North Carolina,Salisbury,2600 block of Long Ferry Rd,0,0
1429751,23-Jun-19,Massachusetts,Spencer,MA 9,0,0
1429739,23-Jun-19,Wisconsin,Madison,7000 block of Flower Ln,0,0
1434660,23-Jun-19,Connecticut,New Haven,Mead St to Derby Ave,0,0
1430557,23-Jun-19,New York,Albany (Colonie),Wolf Rd,0,0
1430525,23-Jun-19,Tennessee,Elizabethton,Dan Cole Rd,0,1
1430007,23-Jun-19,Missouri,Stella,19898 Terrier Rd,0,2
1431814,23-Jun-19,Rhode Island,Providence,1095 Eddy St,0,1
1429527,23-Jun-19,Tennessee,Memphis,4700 block of Barkshire Dr,1,2
1429609,23-Jun-19,West Virginia,West Union,44 Pike St,0,0
1429780,23-Jun-19,District of Columbia,Washington,500 block of Alabama Ave SE,0,1
1429495,23-Jun-19,Tennessee,Jackson,2089 Hollywood Dr,1,0
1429810,23-Jun-19,California,San Jose,568 Habbitts Court,5,0
1429463,23-Jun-19,Kentucky,Louisville,700 block of Roselane St,1,0
1429445,23-Jun-19,Kentucky,Lexington,987 Winchester Rd,0,1
1429440,23-Jun-19,Kentucky,Lexington,333 S Limestone,0,1
1429333,23-Jun-19,South Carolina,Anderson,1209 West End Ave,1,2
1436480,23-Jun-19,Indiana,Bloomington,1000 block of W 16th St,0,0
1430079,23-Jun-19,Iowa,Iowa City,Wayne Ave and Arthur St,0,0
1433169,23-Jun-19,New Jersey,Newark,100 block of Salem St,0,0
1440612,23-Jun-19,Missouri,Springfield,N West Bypass and W Division St,0,0
1429576,23-Jun-19,Colorado,Pueblo,843 W Northern Ave,1,0
1430840,23-Jun-19,Pennsylvania,Cecil,660 Southpointe Blvd,0,0
1430788,23-Jun-19,Maryland,Newburg,US 301,0,0
1430732,23-Jun-19,Florida,Pahokee,5800 block of 86th Place,0,0
1442066,23-Jun-19,Maryland,Newburg,US 301,0,0
1442064,23-Jun-19,Maryland,La Plata,6330 Crain Hwy,0,0
1442977,23-Jun-19,Pennsylvania,Philadelphia,4100 block of Franklin St,0,0
1431827,23-Jun-19,New Hampshire,Keene,Roxbury St,0,0
1430638,23-Jun-19,Massachusetts,Fall River,Mott St and Grinnell St,0,0
1429652,23-Jun-19,Massachusetts,Boston,178 State St,0,0
1428612,22-Jun-19,Nevada,Las Vegas,931 Las Vegas Blvd N,1,0
1428755,22-Jun-19,Illinois,Bolingbrook,50 block of Fernwood Dr,0,0
1428625,22-Jun-19,Maryland,Phoenix,14000 block of N Blenheim Rd,1,0
1430854,22-Jun-19,Pennsylvania,Brownsville,Madison Ave,0,0
1435885,22-Jun-19,Arkansas,El Dorado,300 block of W 1st St,0,0
1434401,22-Jun-19,Colorado,Grand Junction (Fruitvale),I-70BL and 30 Rd,0,0
1430269,22-Jun-19,Texas,Nacogdoches,6000 block of TX-21,0,0
1564812,22-Jun-19,Vermont,Barre,Berlin St,0,0
1428667,22-Jun-19,Iowa,Fort Dodge,16 N 7th St,0,0
1430251,22-Jun-19,Texas,Longview,Mobberly Ave and Melton St,0,0
1432529,22-Jun-19,Ohio,Berlin Heights,Mason Rd,0,0
1429259,22-Jun-19,Florida,Jacksonville,Ave B and Edgewood Ave,0,0
1428350,22-Jun-19,Pennsylvania,York,500 block of Alladin Alley,0,1
1430077,22-Jun-19,Nebraska,Lincoln,3721 N 56th St,0,0
1431002,22-Jun-19,Maryland,Finksburg,1900 block of Suffolk Rd,0,0
1430986,22-Jun-19,Florida,Tallahassee,2000 block of W Pensacola St,0,0
1473837,22-Jun-19,Arizona,Phoenix,N 35th Ave and W Dunlap Ave,0,0
1429018,22-Jun-19,Arizona,Phoenix,N 51st Ave and W Greenway Rd,0,0
1428895,22-Jun-19,Massachusetts,Boston,225 Blue Hill Ave,0,0
1429795,22-Jun-19,Washington,Amboy,24707 NE 419th St,2,0
1491357,22-Jun-19,Arizona,Chandler,Chandler Blvd and Kyrene Rd,0,0
1428920,22-Jun-19,Massachusetts,North Attleboro,1250 S Washington St,2,0
1433856,22-Jun-19,New York,Newburgh,401 Washington St,0,0
1428876,22-Jun-19,Missouri,Willard,5500 block of W Farm Rd 94,0,1
1432633,21-Jun-19,Indiana,Gary,100 E block of 5th Ave,0,0
1428721,21-Jun-19,Delaware,Seaford,500 Findley Way,0,0
1428659,21-Jun-19,Iowa,Coralville,2551 Heartland Pl,0,0
1428611,21-Jun-19,Iowa,Iowa City,1100 block of Hollywood Blvd,0,0
1432611,21-Jun-19,New York,Staten Island,Dongan St,0,0
1429434,21-Jun-19,Ohio,Cambridge,Glenn Hwy and Shaw Rd,0,0
1427713,21-Jun-19,Tennessee,Soddy Daisy,115 Coleman Rd,0,1
1427977,21-Jun-19,Kentucky,Lexington,Konner Woods Dr and Atoma Dr,0,1
1427677,21-Jun-19,Ohio,Kinsman,6451 Yoder St,0,0
1428703,21-Jun-19,Utah,Salt Lake City,4700 E Millcreek Canyon Rd,1,0
1427627,21-Jun-19,Illinois,Springfield,2600 block of S 9th St,0,0
1429990,21-Jun-19,Indiana,Evansville,600 block of E Maryland St,1,0
1438301,21-Jun-19,California,Ventura,10900 block of Del Norte St,0,0
1428413,21-Jun-19,Indiana,Indianapolis,1100 block of Brook Ln,0,2
1433185,21-Jun-19,New Jersey,Newark,7th Ave and N 13th St,0,0
1429973,21-Jun-19,Florida,Key Largo,US 1,0,0
1430891,21-Jun-19,Florida,Ponte Vedra Beach,230 Landrum Ln,0,0
1449821,21-Jun-19,Ohio,Cambridge,Glenn Highway,0,0
1434074,21-Jun-19,Illinois,Decatur,500 block of E Division St,0,0
1428959,21-Jun-19,Massachusetts,Adams,Burt St,0,0
1478305,21-Jun-19,Missouri,Columbia,1915 Paris Rd,0,0
1431662,20-Jun-19,South Carolina,Myrtle Beach,304 Ocean Blvd,0,0
1427320,20-Jun-19,Texas,Killeen,2803 Larissa Dr,0,1
1427093,20-Jun-19,Missouri,Hazelwood,8600 block of Gwin Dr,0,1
1427077,20-Jun-19,Missouri,Saint Louis,999 N 2nd St,0,0
1427983,20-Jun-19,Kentucky,Lexington,Tates Creek Rd,0,0
1427340,20-Jun-19,Texas,Mission,S Stewart Rd and US-83 BUS,2,0
1427722,20-Jun-19,Tennessee,Knoxville,1400 block of the Daylily Dr,0,2
1518834,20-Jun-19,New York,Staten Island,Victory Blvd and Corson Ave,0,0
1427904,20-Jun-19,Ohio,Cincinnati,4870 Hunt Rd,0,0
1427283,20-Jun-19,Utah,Delta,100 N 300 W,0,1
1431385,20-Jun-19,Alabama,Gadsden,700 block of Ewing Ave,0,0
1427822,20-Jun-19,Michigan,Holland,Riley St and Butternut Dr,0,0
1427729,20-Jun-19,Pennsylvania,Hollidaysburg,100 block of Walnut St,0,0
1426915,20-Jun-19,Tennessee,Chattanooga,5900 block of Shallowford Rd,0,1
1427613,20-Jun-19,Florida,Tallahassee,1815 S Adams St,1,0
1427617,20-Jun-19,Florida,Tallahassee,Castlewood Dr and S Meridian St,0,0
1429304,20-Jun-19,Pennsylvania,Delmont,Scenic Dr,0,0
2225366,20-Jun-19,Texas,Lubbock,1550 34th St,1,0
1427527,20-Jun-19,Florida,Punta Gorda,42881 Lake Babcock Dr,0,0
1427598,20-Jun-19,New Jersey,Paterson,481 Summer St,0,0
1438165,20-Jun-19,Georgia,Macon,1000 block of Ramona Ave,0,0
1427455,20-Jun-19,Maryland,Frederick,1305 W 7th St,0,1
1426594,20-Jun-19,New York,Staten Island,640 Page Ave,1,0
1428252,20-Jun-19,New Hampshire,Concord (Boscawen),5 Bailey Dr,0,0
1426537,20-Jun-19,Pennsylvania,Allentown,343 Hamilton St,0,10
1448833,20-Jun-19,Maine,Portland,259 Oxford St,0,0
1428151,20-Jun-19,Kentucky,Bowling Green,1225 N Lee Dr,0,0
1427252,20-Jun-19,Massachusetts,Lynn,54 Elm St,0,0
1426331,19-Jun-19,Connecticut,Stratford,1450 South Ave,0,0
1427040,19-Jun-19,New Jersey,Bayonne,19th St and Ave A,0,0
1427998,19-Jun-19,Indiana,Kokomo,3700 block of S Reed Rd,0,0
1426189,19-Jun-19,Wisconsin,Madison,2300 block of Stuart Ct,0,0
1426643,19-Jun-19,New York,Saratoga Springs,Hathorn Blvd,0,0
1617681,19-Jun-19,Missouri,Springfield,E Kearney St and Glenstone Ave,0,0
1427848,19-Jun-19,Michigan,Detroit,N/A,0,0
1426142,19-Jun-19,Kentucky,Lexington,Man O War Blvd and Todds Rd,0,0
1426014,19-Jun-19,Tennessee,Memphis,6055 Shelby Oaks Dr,0,0
1426334,19-Jun-19,Texas,Houston,12590 Bissonnet St,0,1
1426905,19-Jun-19,Ohio,Youngstown,250 Hilton Ave,0,0
1426902,19-Jun-19,Ohio,Youngstown,484 Almyra Ave,0,0
1426884,19-Jun-19,Florida,Tallahassee,1600 Old Bainbridge Rd,0,0
1426858,19-Jun-19,Florida,Daytona Beach (Holly Hill),301 Riverside Dr,0,0
1426816,19-Jun-19,Pennsylvania,White Haven,Barry Ln,0,1
1426803,19-Jun-19,Colorado,Greeley,4400 W 23rd St Dr,0,0
1431070,19-Jun-19,Indiana,Jefferson,6200 IN-62,0,0
1425969,19-Jun-19,New Jersey,Newark,400 block of Irvine Turner Blvd,0,2
1426632,19-Jun-19,Maryland,Lexington Park,Rodine Way,0,0
1426630,19-Jun-19,Maryland,Baltimore,400 block of E 27th St,0,0
1426618,19-Jun-19,Delaware,Bridgeville,Meadowlark Dr,0,0
1433969,19-Jun-19,Alabama,Holt,Jack Warner Pkwy,0,0
1426363,19-Jun-19,Massachusetts,Lawrence,75 Manchester St,1,0
1427355,19-Jun-19,Massachusetts,Springfield,Marble St,0,0
1427327,19-Jun-19,New Hampshire,Dover,Labrador Ln,0,0
1426466,19-Jun-19,Connecticut,Stamford,Southwood Dr,0,0
1427319,19-Jun-19,Massachusetts,Brockton,58 Forest Rd,0,0
1426433,19-Jun-19,North Carolina,Woodleaf,Woodleaf Rd,0,0
1427262,19-Jun-19,Massachusetts,Boston,1150 Blue Hill Ave,0,0
1426380,18-Jun-19,Massachusetts,Boston,Columbus Ave and Centre St,0,0
1425612,18-Jun-19,Mississippi,Tupelo,S Green St,0,0
1426138,18-Jun-19,Kentucky,Mayfield,702 W Lee St,1,0
1427113,18-Jun-19,Alabama,Athens,11000 block Neely Rd,0,0
1427042,18-Jun-19,California,Santa Maria,4869 S Bradley Rd,0,0
1429468,18-Jun-19,Ohio,Westlake,Bassett Rd and Detroit Rd,0,0
1434564,18-Jun-19,Delaware,Wilmington,1100 block of W 4th St,0,0
1427906,18-Jun-19,Virginia,Charlottesville,500 block of Harris Rd,0,0
1434963,18-Jun-19,Florida,Englewood,170 W Green St,0,1
1426140,18-Jun-19,Florida,Tallahassee,2500 block of W Tennessee St,0,0
1426946,18-Jun-19,Virginia,Chesapeake,Hickory Ridge Rd,0,0
1427681,18-Jun-19,Texas,Killeen,1900 block of Fleetwood Dr,1,0
1425247,18-Jun-19,North Carolina,Williamston,Wynn Rd,0,0
1427209,18-Jun-19,Oklahoma,Tulsa,E 15th St and S Sheridan Rd,1,0
1426097,18-Jun-19,Virginia,Newport News,4400 block of Baughman Ct,0,0
1425660,18-Jun-19,Tennessee,Clarksville,208 Caldwell Dr,0,1
1426145,18-Jun-19,Illinois,Aurora,N Lincoln Ave and E New York St,0,0
1425614,18-Jun-19,Tennessee,Ten Mile,Indian Shadows Dr,0,0
1425130,18-Jun-19,New Jersey,Newark,921 S 20th St,0,0
1425877,18-Jun-19,Maryland,Kensington,10724 Shaftesbury St,1,0
