Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured
1414095,18-May-19,North Carolina,Marion,Mountain Crest Dr,0,0
1400724,18-May-19,Nebraska,Lincoln,N 65th St and Vine St,0,0
1563333,18-May-19,Illinois,Champaign,507 W University Ave,0,0
1399280,18-May-19,Maryland,Columbia,5801 Stevens Forest Rd,0,1
1413998,18-May-19,Nebraska,Lincoln,2107 Preamble Ct,0,0
1399278,18-May-19,Maryland,Baltimore,700 block of Willow Ave,0,0
1399269,18-May-19,Delaware,New Castle,1213 West Ave,0,0
1398538,18-May-19,Indiana,Muncie,2410 W. Euclid Ave,1,6
1399186,18-May-19,Kentucky,Hopkinsville,Woodmill Rd,0,0
1399864,18-May-19,Arizona,Parks,Co Rd 141,1,0
1416174,18-May-19,Louisiana,Harvey,1500 block of Manhattan Blvd,0,1
1398671,18-May-19,Tennessee,Morristown,1155 Mcfarland St,2,1
1401667,18-May-19,Connecticut,Waterbury,Chestnut Ave,0,0
1401339,17-May-19,New York,Hinsdale,Pennsylvania Rd,0,0
2011251,17-May-19,Illinois,Galesburg,Iowa Ct,0,0
1402111,17-May-19,Wisconsin,Sheboygan,2200 block of N 11th St,0,0
1401200,17-May-19,North Carolina,Greenville,954 Katherines Pl,0,0
1398838,17-May-19,Massachusetts,Reading,I-93,0,0
1398814,17-May-19,Massachusetts,Boston,950 American Legion Hwy,0,0
1398629,17-May-19,Iowa,Dubuque,818 Rhomberg Ave,0,0
1398459,17-May-19,Virginia,Williamsburg,4615 Opportunity Way,0,0
1403162,17-May-19,West Virginia,Buckhannon,N/A,0,0
1397793,17-May-19,Ohio,Circleville,121 W Ohio St,0,0
1398381,17-May-19,Massachusetts,Lynn,32 Magnolia Ave,0,0
1398202,17-May-19,Massachusetts,Boston,Blue Hill Ave and W Cottage St,0,0
1398806,17-May-19,Maryland,Aberdeen,300 block of Center Deen Ave,0,0
1399968,17-May-19,Florida,Tallahassee,1717 W Tharpe St,0,0
1397958,17-May-19,District of Columbia,Washington,1300 block of Columbia Rd NW,0,2
1397564,17-May-19,Maryland,Baltimore,3200 block of Old York Rd,0,0
1409281,17-May-19,Delaware,Wilmington,16th St and Jessup St,0,0
1400768,17-May-19,Maryland,Hagerstown,Jonathan St and Murph Ave,0,0
1475352,17-May-19,Arizona,Phoenix,3845 E University Dr,0,0
1398504,17-May-19,Connecticut,Waterbury,209 Wolcott St,0,0
1398433,17-May-19,Virginia,Richmond,2800 block of Eagle Trace Terrace,0,0
1398049,17-May-19,Tennessee,Memphis,November 6th St and Floyd Alley,0,1
1398198,16-May-19,Kentucky,Nicholasville,Liberty St,0,0
1398318,16-May-19,Massachusetts,New Bedford,Rockdale Ave and Grape St,0,0
1399026,16-May-19,Montana,Bozeman,Homestead Rd,0,0
1396749,16-May-19,New York,Newburgh,508 Liberty St,0,0
1400394,16-May-19,Colorado,Grand Junction,500 block of Melody Ln,0,0
1398920,16-May-19,Connecticut,Bridgeport,Taft Ave,0,0
1401245,16-May-19,Kansas,Leavenworth,700 block of Ottawa St,0,0
1398119,16-May-19,Virginia,Lynchburg,2315 Yorktown Ave,1,1
1396911,16-May-19,Texas,Dallas,5151 Mercantile Row,0,2
1400954,16-May-19,Nebraska,Lincoln,3747 S 27th St,0,0
1410281,16-May-19,Florida,Tallahassee,3221 N Monroe St,0,0
1398692,16-May-19,New York,Port Byron,8695 Thompson Rd,0,0
1399225,16-May-19,Illinois,Chicago,3500 block of W Augusta Blvd,0,1
1399962,16-May-19,Florida,North Port,5600 block of Brickell Dr,0,0
1397825,16-May-19,Illinois,Chicago,600 block of N Central Ave,0,1
1399942,16-May-19,Florida,Okeechobee,200 block of NE 11th St,0,0
1403564,16-May-19,Delaware,Wilmington,300 block of E 7th St,0,0
1397003,16-May-19,Delaware,Bear,700 block of Pulaski Hwy,0,0
1403562,16-May-19,Delaware,Wilmington,400 block of Delamore Pl,0,0
1396686,16-May-19,District of Columbia,Washington,300 block of S St SE,0,0
1396805,16-May-19,Nebraska,Lincoln,N 27th St and Holdrege St,1,0
1398505,16-May-19,Tennessee,Cordova,7935 Club Dr,0,1
1398255,16-May-19,Illinois,Woodstock,14300 block of Ryan Ct,0,1
1397335,16-May-19,Georgia,Albany,1200 block of Cleveland St,0,1
1399818,16-May-19,Pennsylvania,Sewickley,100 North Ave,0,0
1399803,15-May-19,Pennsylvania,New Castle,1337 Patterson Rd,0,0
1395819,15-May-19,Florida,Miami,16800 SW 88th St,0,1
1398909,15-May-19,Maine,Lebanon,Heath Rd,0,0
1397084,15-May-19,Illinois,Rockford,4900 block of Alpine Park Dr,0,1
1395837,15-May-19,Florida,Fort Lauderdale,2300 block of SW 27th Ave,0,0
1404801,15-May-19,California,Vallejo,1080 Porter St,0,0
1395669,15-May-19,Pennsylvania,York,100 block of W Maple Rd,0,0
1397236,15-May-19,Massachusetts,Brockton,Spring St and Walnut St,0,0
1416650,15-May-19,Iowa,Des Moines,1100 block of Euclid Ave,0,0
1397691,15-May-19,Nebraska,Lincoln,2415 S 14th St,0,0
1396783,15-May-19,Ohio,Canton,1206 Lippert Rd NE,0,0
1396786,15-May-19,Ohio,Cincinnati,4040 Harrison Ave,0,0
1397572,15-May-19,New York,Schenectady (Niskayuna),2709 Balltown Rd,0,0
1402623,15-May-19,Delaware,Wilmington,700 block of W 4th St,0,0
1400761,15-May-19,Delaware,Wilmington,2800 block of N Tatnall St,0,0
1397606,15-May-19,New York,Staten Island,Wright St and Thompson St,0,0
1396569,15-May-19,North Carolina,Shelby,500 block of Lineberger St,1,0
1396870,15-May-19,Pennsylvania,Penn Run,8289 US 422,0,0
1398292,15-May-19,Massachusetts,Quincy,25 Bersani Cir,0,0
1403340,15-May-19,Tennessee,Memphis,3615 S Goodlett St,0,0
1398228,15-May-19,Massachusetts,Boston,615 Warren St,0,0
1396436,15-May-19,Massachusetts,Boston,150 Dudley St,0,0
1395327,14-May-19,New York,Poughkeepsie,70 Forbus St,0,0
1398057,14-May-19,New York,Buffalo,51 Ontario St,0,0
1396489,14-May-19,Nevada,Las Vegas,3100 block of Bel Air Dr,1,0
1395795,14-May-19,Florida,Bunnell,502 E Drain St,0,0
1395149,14-May-19,Ohio,Dayton,4400 block of Lee Dr,0,1
1395459,14-May-19,Minnesota,Minneapolis,1800 block of Lowry Ave N,1,0
1397849,14-May-19,Pennsylvania,Altoona,N 8th St and 6th Ave,0,0
1396752,14-May-19,Indiana,Griffith,200 block of N Colfax St,1,0
1396853,14-May-19,Pennsylvania,Lancaster,500 block of Church St,0,0
1401687,14-May-19,New Mexico,Tucumcari,800 block of N 2nd St,0,0
1395207,14-May-19,Massachusetts,Rockland,57 Church St,0,0
1395573,14-May-19,Illinois,Chicago,200 block of W 113th St,1,1
1395531,14-May-19,Delaware,Cheswold,DE 13 and DE 42,0,0
1395529,14-May-19,Delaware,Harrington,S DuPont Hwy and Center St,0,0
1399192,14-May-19,Oregon,Medford,Prune St and Benson St,0,1
1396340,14-May-19,Virginia,Petersburg,1400 block of Baylors Ln,0,0
1397473,14-May-19,Georgia,Lagrange,1400 block of Davis Rd,0,0
1397133,14-May-19,Connecticut,Torrington,211 High St,0,0
1398404,14-May-19,Massachusetts,Methuen,Sawyer St,0,0
1395455,14-May-19,Idaho,Coeur D Alene (Coeur D'alene),315 W Canfield Ave,0,0
1396395,14-May-19,Maine,Augusta,North St,0,0
1395235,13-May-19,Massachusetts,Worcester,38 Russell St,1,0
1395204,13-May-19,West Virginia,Huntington,800 3rd Ave,0,0
1394416,13-May-19,Florida,Orlando (Lake Buena Vista),1180 Seven Seas Dr,0,0
1394376,13-May-19,North Carolina,Winston Salem (Winston-salem),5501 Murray Rd,0,0
1395340,13-May-19,California,Oxnard,First St and Eliza Ct,0,0
1396050,13-May-19,Florida,Miami Beach,Ocean Dr and 9th St,0,0
1394295,13-May-19,Kentucky,Danville,470 Stanford Ave,0,0
1415601,13-May-19,Iowa,Dubuque,E 18th St and White St,0,0
1394225,13-May-19,New York,Poughkeepsie,13 Academy St,0,0
1395148,13-May-19,Alabama,Athens,25000 Thach Rd,0,0
1394051,13-May-19,Kentucky,Louisville,1333 W Broadway,0,2
1398174,13-May-19,Arkansas,Mountain Home,Co Rd 643,0,0
1394592,13-May-19,Kansas,Wichita,1100 block of W Harry St,0,0
1394886,13-May-19,Nevada,Las Vegas,5200 block of S Pearl St,0,0
1410140,13-May-19,Delaware,Wilmington,N/A,0,0
1394593,13-May-19,Maryland,Rising Sun,400 block of Little New York Rd,1,0
1396656,13-May-19,Pennsylvania,Pittsburgh,Frankstown Ave and Sterrett St,0,0
1399191,13-May-19,Oregon,Medford,1200 block of N Riverside Ave,0,0
1395155,13-May-19,South Carolina,Charleston,2109 Savannah Hwy,0,1
1394608,13-May-19,Pennsylvania,Lancaster,700 block of S Lime St,0,1
1393785,13-May-19,New Jersey,Elizabeth,400 block of Irvington Ave,0,1
1403373,13-May-19,Nebraska,Scottsbluff,2214 Ave C,0,0
1394512,13-May-19,Oklahoma,Tulsa,E 6th St and S 73rd E Ave,0,0
1397327,13-May-19,Virginia,Charlottesville,300 block of Timberland Ln,0,0
1393618,12-May-19,Virginia,Roanoke,108 Campbell Ave SW,0,1
1393144,12-May-19,Florida,North Miami Beach (Sunny Isles Beach),18000 block of Collins Ave,1,2
1395359,12-May-19,Kentucky,Vine Grove,N/A,0,0
1395351,12-May-19,California,Oxnard,Keel Ave and Offshore St,0,0
1393657,12-May-19,Arkansas,Hot Springs National Park (Hot Springs),100 block of Lily Ruth Ct,1,1
1395225,12-May-19,Virginia,Richmond,203 W Charity St,0,0
1395006,12-May-19,Illinois,Carbondale,104 W Jackson St,0,0
1395108,12-May-19,Pennsylvania,Allentown,200 block of N 4th St,0,0
1401174,12-May-19,West Virginia,Huntington,1000 block of 9th Ave,0,0
1393612,12-May-19,Virginia,Suffolk,Jericho Ditch Trail,0,1
1393260,12-May-19,Ohio,Canton,1117 Wertz Ave NW,1,0
1393133,12-May-19,Florida,Jacksonville,Cleveland Rd and W 45th St,0,0
1393344,12-May-19,Indiana,Indianapolis,8500 block of Cressmoor Ct,0,0
1409415,12-May-19,Missouri,Pineville,Pleasant Ridge Rd,0,0
1405382,12-May-19,Florida,Lake Wales,N/A,0,2
1454850,12-May-19,Maryland,Hagerstown,900 block of Maryland Ave,0,0
1394698,12-May-19,Maryland,Westminster,S Center St,0,0
1393867,12-May-19,Utah,Riverton (Bluffdale),153rd S and 11th W,0,1
1393226,12-May-19,North Carolina,Lincolnton,3100 block of Lightview Lane,0,1
1393201,12-May-19,Pennsylvania,Scranton,1826 N Main Ave,1,2
1393545,12-May-19,Kentucky,Lexington,109 Towne Center Dr,0,0
1392351,11-May-19,Tennessee,Antioch,3800 block of Swan Ridge Dr,1,0
1393075,11-May-19,Vermont,Tunbridge,920 Gage Rd,1,0
1395097,11-May-19,Tennessee,Jackson,164 Allen Ave,1,0
1393178,11-May-19,Maine,York,Mill Ln,0,1
1395296,11-May-19,Massachusetts,Orange,E River St,0,0
1393361,11-May-19,Maine,Mechanic Falls,2nd Ave,0,0
1393294,11-May-19,Louisiana,New Orleans,Baronne St and Canal St,0,0
1393248,11-May-19,Massachusetts,Boston,50 Rockwell St,0,0
1452038,11-May-19,Ohio,Columbus,S Harris Ave,0,0
1392534,11-May-19,Nebraska,South Sioux City,1313 Dakota Ave,1,1
1393131,11-May-19,Pennsylvania,Philadelphia,1800 block of N Broad St,0,1
1395536,11-May-19,Maryland,Baltimore,2305 Cleanleigh Dr,0,0
1486349,11-May-19,West Virginia,Oak Hill,2421 Summerlee Rd,0,0
1392865,11-May-19,Maine,Lebanon,37 Bigelow Rd,2,0
1392565,11-May-19,Illinois,Chicago,1400 block of S Lawndale Ave,1,0
1392998,11-May-19,Texas,Houston,7702 Eastex Fwy,1,0
1614579,11-May-19,Maryland,Owings,7210 Southern Maryland Blvd,0,0
1395510,11-May-19,New Jersey,Trenton,400 block of Garfield Ave,0,1
1486004,11-May-19,Florida,Miami Gardens,347 Don Shula Dr,0,0
1396517,11-May-19,Kentucky,Bowling Green,330 E Main Ave,0,0
1392563,11-May-19,Arizona,Parks,N Parks Rd and E Aspen Dr,1,0
1434809,11-May-19,Connecticut,New Haven,255 Goffe St,0,0
1392963,11-May-19,New Mexico,Albuquerque,1400 block of Dorothy St NE,0,1
1395461,11-May-19,Washington,Spokane,N Market St,0,0
1392890,10-May-19,Tennessee,Memphis,International Dr and Poplar Ave,0,0
1395421,10-May-19,Maine,Wallagrass,1792 Aroostook Rd,0,0
1391989,10-May-19,Maryland,Greenbelt,6301 Ivy Ln,1,0
1392365,10-May-19,Massachusetts,Woburn,7 Samoset Rd,0,0
1392654,10-May-19,Nebraska,Tecumseh,789 N 4th St,0,2
1396014,10-May-19,Florida,Keystone Heights,7150 Wheaton Dr,0,0
1395990,10-May-19,New York,Auburn (Owasco),7133 Owasco Rd,0,0
1394273,10-May-19,Kentucky,Cave City,9451 Happy Valley Rd,0,0
1392198,10-May-19,Indiana,Fort Wayne,533 Villa Park Ct,0,0
1392111,10-May-19,Ohio,Cleves,Laurelwood Dr,0,0
1417114,10-May-19,Kentucky,Hopkinsville,N/A,0,0
1392017,10-May-19,Tennessee,Nashville,32nd Ave N,0,1
1401067,10-May-19,North Carolina,Old Fort,Paradise Ln,0,0
1392033,10-May-19,Iowa,Waterloo,824 W 8th St,1,0
1442272,10-May-19,Arizona,Phoenix,67th Avenue,0,0
1391886,10-May-19,District of Columbia,Washington,1900 block of Connecticut Ave NE,0,0
1391841,10-May-19,Wisconsin,Madison,500 block of Northport Dr,0,0
1393769,10-May-19,New Jersey,Paterson,339 Main St,0,0
1396704,10-May-19,Delaware,Wilmington,300 block of E 23rd St,0,0
1391688,10-May-19,Maryland,Baltimore,500 block of E 26th St,0,0
1397410,10-May-19,Michigan,Rockwood (Gibraltar),13600 block of Rose St,0,1
1402550,10-May-19,Utah,Salt Lake City (West Valley City),3898 W 4700 S,0,0
1421667,10-May-19,New Mexico,Santa Fe,Velarde Rd,0,0
1391031,9-May-19,District of Columbia,Washington,1300 block of Columbia Rd NW,0,2
1391221,9-May-19,Arkansas,Jonesboro,2200 block of Belt St,0,0
1397962,9-May-19,Ohio,Cleveland,1903 S Taylor Rd,0,0
1390678,9-May-19,Kentucky,Bowling Green,5670 Louisville Road,0,1
1391946,9-May-19,Indiana,Milford,400 block of Turkey Creek Dr,0,0
1391055,9-May-19,Massachusetts,Chelmsford,180 Tygnsboro Rd,0,0
1392496,9-May-19,Florida,Palm Coast,82 Pine Circle Dr,0,0
1391884,9-May-19,District of Columbia,Washington,1000 block of 17th St NE,0,0
1391882,9-May-19,District of Columbia,Washington,600 block of Morton St NW,0,0
1391880,9-May-19,District of Columbia,Washington,7th St NW and Kennedy St NW,0,0
1391877,9-May-19,District of Columbia,Washington,500 block of Decatur St NW,0,0
1751404,9-May-19,New York,Niagara Falls,328 Niagara St,0,0
1391812,9-May-19,Wisconsin,Racine,2801 12th St,0,0
1391098,9-May-19,Arizona,Phoenix,1602 S 7th Ave,1,0
1391626,9-May-19,Ohio,Columbus,1113 South Champion Ave,0,0
1391605,9-May-19,New Jersey,Trenton,300 block of N Clinton Ave,0,0
1392992,9-May-19,Nebraska,Lincoln,1016 F St,0,0
1391528,9-May-19,Nebraska,Lincoln,301 Centennial Mall S,0,0
1463504,8-May-19,Massachusetts,Hyannis,N/A,0,0
1391440,8-May-19,Florida,Plantation,10407 NW 5th St,1,0
1392764,8-May-19,Ohio,Cambridge,Hopewell Rd,0,0
1391243,8-May-19,Massachusetts,New Bedford,Reynolds St,0,0
1394073,8-May-19,Texas,Laredo,8600 block of Puerto Escondido,0,0
1391126,8-May-19,Nebraska,Lincoln,1700 block of Euclid St,0,0
1397304,8-May-19,Virginia,Charlottesville,1907 Emmet St,0,0
1391870,8-May-19,Minnesota,Hibbing,2600 block of 6th Ave E,0,0
1390173,8-May-19,New Jersey,Newark,Ferdinand St and Grove St,0,0
1390121,8-May-19,Oregon,Portland,3600 block of NE 90th Ave,0,0
1390326,8-May-19,Maine,Ogunquit,I-95,0,0
1391051,8-May-19,Rhode Island,North Providence,RI 146 and Mineral Spring Ave,0,0
1390819,8-May-19,Illinois,Chicago,5114 S Elizabeth St,0,1
1391956,8-May-19,Pennsylvania,Washington,I-70,0,0
1390811,8-May-19,Florida,Fort Walton Beach,Colonial Ct,0,0
1390423,8-May-19,Missouri,Joplin,1830 S Indiana Ave,0,0
1390110,8-May-19,Pennsylvania,Centerville,Creek Rd,0,1
1390788,8-May-19,Georgia,Savannah,900 block of E Waldburg St,0,0
1390775,8-May-19,Virginia,Petersburg,1900 block of Buckner St,0,0
1391732,8-May-19,Florida,Dade City,Reynolds St,0,1
1395662,8-May-19,Delaware,Wilmington,500 block of Washington St,0,0
1390622,8-May-19,Rhode Island,Warwick,10 Althea Rd,0,0
1389220,7-May-19,Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8
1390244,7-May-19,Tennessee,Nashville,S 6th St and Fatherland St,0,0
1389584,7-May-19,New York,Poughkeepsie,120 Hudson Ave,0,1
1389656,7-May-19,Georgia,Atlanta (College Park),5401 Old National Hwy,0,0
1389605,7-May-19,District of Columbia,Washington,2300 block of Good Hope Rd SE,0,0
1392146,7-May-19,West Virginia,Walkersville,6988 US 19,0,0
1391164,7-May-19,Alabama,Gadsden (Southside),Vista Trail,0,0
1389878,7-May-19,Utah,Provo,334 E Center St,1,0
1394932,7-May-19,Pennsylvania,Liberty,Washington Blvd,0,0
1389852,7-May-19,Wisconsin,Milwaukee,W Maple St and S 7th St,1,0
1394373,7-May-19,Ohio,Cincinnati,Eugenie Ln and LaFeuille Ave,0,1
1389643,7-May-19,New Jersey,Trenton,Stuyvesant Ave and Hoffman Ave,1,0
1389837,7-May-19,Delaware,Seaford,8700 block of Garden Ln,0,0
1389610,7-May-19,District of Columbia,Washington,1100 Pennsylvania Ave NW,0,0
1390979,7-May-19,Connecticut,Waterbury,175 Willow St,0,2
1390603,7-May-19,Minnesota,Minneapolis,2200 block of E 40th St,0,0
1389793,6-May-19,Connecticut,Stamford,44 Poplar St,0,0
1389785,6-May-19,Connecticut,Norwich,114 Broad St,0,0
1388541,6-May-19,Massachusetts,Boston,68 Magnolia St,0,0
1388431,6-May-19,New Jersey,Trenton,Farragut Ave and Garfield Ave,0,0
1388234,6-May-19,Virginia,Norfolk,3226 Cromwell Dr,0,1
1389680,6-May-19,California,Auburn,Brooke Rd,0,0
1388326,6-May-19,Pennsylvania,Reading,1216 N 12th St,0,0
1388161,6-May-19,Michigan,Detroit,555 E Lafayette St,0,3
1388915,6-May-19,Utah,Magna,2850 S 8400 W,0,0
1389446,6-May-19,Virginia,Dumfries,3100 block of Chesapeake Dr,0,0
1389491,6-May-19,Kentucky,Hopkinsville,Boales St,0,0
1560035,6-May-19,Illinois,Decatur,N Jasper St and E Garfield Ave,0,0
1390908,6-May-19,New Jersey,Willingboro,Tallwood Ln,0,0
1390729,6-May-19,Maryland,Williamsport,200 block of W Potomac St,0,0
1388921,6-May-19,New York,Bay Shore,Center Ave,0,0
1389820,6-May-19,Connecticut,Bridgeport,100 block of Stone Ridge Rd,0,0
1389929,6-May-19,Oklahoma,Tulsa,3101 W Edison St,0,0
1398437,6-May-19,Connecticut,New Haven,255 Goffe St,0,0
1391529,6-May-19,Nevada,Reno,Brinkby Ave,1,0
1387583,6-May-19,Pennsylvania,New Castle,15 E Cherry St,0,0
1387346,5-May-19,Virginia,Portsmouth,1300 block of Atlanta Ave,1,0
1387666,5-May-19,Washington,Seattle,515 2nd Ave,0,1
1390163,5-May-19,Illinois,Decatur,N/A,0,0
1390432,5-May-19,Tennessee,Nashville,1500 block of Hickory Hollow Terr,0,0
1395337,5-May-19,Missouri,Kansas City,5600 block of N Poe St,1,0
1387581,5-May-19,New Hampshire,Manchester,180 Bowman St,0,0
1387231,5-May-19,Texas,San Antonio,1209 N Zarzamora St,0,1
1387356,5-May-19,Pennsylvania,Ridgway,231 W Main St,1,0
1388271,5-May-19,Maryland,Salisbury,213 E Main St,0,2
1391964,5-May-19,Arizona,Safford,8th Ave and 13th St,0,0
1387291,5-May-19,Pennsylvania,Bethlehem,800 block of Argus Ct,0,1
1389259,5-May-19,South Carolina,Ladson,4300 block of Ladson Rd,0,1
1398535,5-May-19,Nevada,Reno,Vine St and 3rd St,1,0
1391066,5-May-19,Nebraska,Lincoln,1425 N 14th St,0,0
1392373,5-May-19,Illinois,Palatine,1900 block of N Green Ln N,0,0
1387120,5-May-19,Pennsylvania,Lebanon,10 block of N Patridge St,0,1
1387550,5-May-19,Massachusetts,Boston,Hutchings St and Humboldt Ave,0,0
1387440,4-May-19,Pennsylvania,Erie,500 block of E 21st St,0,1
1386518,4-May-19,Alabama,Dothan,2300 block of Denton Rd,0,3
1389239,4-May-19,Indiana,Evansville,N/A,0,0
1388109,4-May-19,Ohio,Springfield,400 block of W High St,0,1
1387012,4-May-19,Maryland,Baltimore,700 block of E 20th St,1,0
1388084,4-May-19,Ohio,Cambridge,954 Wheeling Ave,0,0
1387511,4-May-19,Connecticut,Southington,Long Ln,0,0
1390155,4-May-19,Illinois,Decatur,1200 block of E Sedgwick St,0,0
1386957,4-May-19,Massachusetts,Taunton,Oak St and Maple St,0,0
1387593,4-May-19,Michigan,Battle Creek,Capital Ave and I-94,0,0
1385685,3-May-19,Georgia,Atlanta,1950 Howell Mill Rd NW,2,0
1385945,3-May-19,Pennsylvania,Carlisle,Netherby Ln and Waverly Ln,0,1
1386302,3-May-19,Illinois,Chicago,3661 W Grand Ave,1,0
1389570,3-May-19,Arkansas,Gassville,6854 US-62,1,0
1385989,3-May-19,Massachusetts,Fall River,Dwelly St and Tuttle St,0,0
1385878,3-May-19,Nevada,Henderson,460 N Arroyo Grande Blvd,0,0
1385642,3-May-19,Maryland,Baltimore,2500 block of E Biddle St,0,4
1386316,3-May-19,Indiana,Grant (county),N/A,0,1
1386037,3-May-19,Tennessee,Nashville,904 26th Ave N,0,0
1394921,3-May-19,Pennsylvania,Columbia,600 block of S 13th St,0,0
1386340,3-May-19,Indiana,South Bend,200 block of N Taylor St,0,0
1385636,3-May-19,Indiana,Indianapolis,50 block of N High School Rd,0,0
1387008,3-May-19,Maryland,Oakland,3000 block of Hutton Rd,0,0
1390013,3-May-19,Georgia,Moultrie,902 6th St NW,0,1
1388266,3-May-19,Maryland,Annapolis,US 50,0,0
1386277,3-May-19,Washington,Richland,1682 Jadwin Ave,1,0
1389918,3-May-19,Nebraska,Grand Island,N Grace Ave and W North Front St,0,0
1386631,3-May-19,District of Columbia,Washington,300 block of Franklin St NE,0,0
1386169,2-May-19,Maine,South Portland,113 MacArthur Cir,0,0
1386062,2-May-19,New York,Rochester,N/A,0,0
1386611,2-May-19,Alabama,Athens,14000 block of Cambridge Ln,0,0
2336487,2-May-19,Tennessee,Memphis,N/A,0,2
1385272,2-May-19,Alabama,Athens,15506 Clodessa Dr,0,0
1385968,2-May-19,Texas,Cedar Hill,US 67 and Beltline Rd,1,0
1386475,2-May-19,Indiana,Evansville,6400 block of N 1st Ave,0,0
1385924,2-May-19,New Jersey,Pleasantville,Pleasant Ave and Main St,0,0
1385075,2-May-19,Tennessee,Johnson City,2719 S Roan St,0,1
1775004,2-May-19,Minnesota,Austin,1800 block of Third Ave SW,0,0
1385885,2-May-19,Tennessee,Memphis,4800 block of Forest Hill Irene Rd,0,0
1386453,2-May-19,Illinois,Aurora,600 Commerce Ave,0,0
1385616,2-May-19,Pennsylvania,York,200 block of S Pershing Ave,1,1
1385003,2-May-19,Maryland,Parkville,3006 Linwood Ave,1,1
1385820,2-May-19,Iowa,Storm Lake,1000 block of E 9th St,0,0
1385210,2-May-19,New Jersey,Trenton,Hudson St and Pearl St,1,0
1384959,2-May-19,Illinois,Lake In The Hills,5500 block of Chantilly Cir,0,0
1384989,2-May-19,Pennsylvania,Cairnbrook,No 1 Rd,0,0
1384880,2-May-19,Maryland,Oxon Hill,I-495 and Saint Barnabas Rd,0,0
1385627,2-May-19,District of Columbia,Washington,3500 block of 14th St NW,0,0
1385136,2-May-19,Maryland,Halethorpe (Lansdowne),3901 Hollins Ferry Rd,1,0
1389952,2-May-19,Connecticut,New Haven,Elm St,0,0
1385500,2-May-19,Massachusetts,Plymouth,Samoset St,0,0
1386889,2-May-19,California,Oxnard,3500 block of Schooner Walk,0,0
1385942,2-May-19,New Mexico,Roswell,600 block of Meadow Brook Rd,1,0
1392297,2-May-19,Texas,Killeen,5600 block of Graphite Dr,0,0
